window,year,round,pick,pick_seed,opp_seed,model_p,ml,ml_opp,spread,margin,correct,covered,push
last_3_years,2015,R64,Notre Dame,3,14,0.8839474747474749,-805,605,-12.0,4,True,False,False
last_3_years,2015,R64,Wichita St.,7,10,0.6529824561403509,-290,240,-6.5,5,True,False,False
last_3_years,2015,R64,Kansas,2,15,0.7907474747474748,-580,455,-9.5,19,True,True,False
last_3_years,2015,R32,Kentucky,1,8,0.8077777777777778,-2075,1425,-15.5,13,True,False,False
last_3_years,2015,R32,West Virginia,5,4,0.5738775510204082,-120,100,-1.5,10,True,True,False
last_3_years,2015,R32,Notre Dame,3,6,0.7525925925925926,-210,185,-4.5,3,True,False,False
last_3_years,2015,R32,Wichita St.,7,2,0.5109149425287355,-115,-105,-0.0,13,True,True,False
last_3_years,2015,S16,Kentucky,1,5,0.7066666666666667,-1250,900,-12.5,39,True,True,False
last_3_years,2015,S16,Notre Dame,3,7,0.6585925925925926,120,-140,2.0,11,True,True,False
last_3_years,2015,E8,Kentucky,1,3,0.8266666666666667,-790,615,-11.0,2,True,False,False
last_3_years,2015,F4,Wisconsin,1,1,0.5140108843537414,-125,105,-1.0,-5,False,False,False
last_3_years,2016,R64,Virginia,1,16,0.82,-13500,5500,-23.0,36,True,True,False
last_3_years,2016,R64,Butler,9,8,0.6799999999999999,-165,145,-3.5,10,True,True,False
last_3_years,2016,R64,Purdue,5,12,0.82,-400,330,-8.0,-2,False,False,False
last_3_years,2016,R64,Iowa St.,4,13,0.86,-300,250,-6.5,13,True,True,False
last_3_years,2016,R64,Gonzaga,11,6,0.5133333333333333,-135,115,-2.0,16,True,True,False
last_3_years,2016,R64,Utah,3,14,0.8266666666666667,-430,360,-8.5,11,True,True,False
last_3_years,2016,R64,Syracuse,10,7,0.5933333333333333,-115,-105,-1.0,19,True,True,False
last_3_years,2016,R64,Michigan St.,2,15,0.86,-3000,1529,-16.5,-9,False,False,False
last_3_years,2016,R32,Virginia,1,9,0.84,-420,350,-8.5,8,True,False,False
last_3_years,2016,R32,Iowa St.,4,12,0.86,-260,220,-6.0,17,True,True,False
last_3_years,2016,R32,Gonzaga,11,3,0.5666666666666667,-120,100,-1.0,23,True,True,False
last_3_years,2016,R32,Syracuse,10,15,0.8466666666666667,-275,225,-6.0,25,True,True,False
last_3_years,2016,S16,Virginia,1,4,0.8,-310,260,-6.5,13,True,True,False
last_3_years,2016,S16,Gonzaga,11,10,0.6866666666666666,-200,175,-4.0,-3,False,False,False
last_3_years,2016,E8,Virginia,1,10,0.7666666666666667,-450,375,-8.0,-6,False,False,False
last_3_years,2016,R64,North Carolina,1,16,0.9133333333333333,-13500,5500,-23.5,16,True,False,False
last_3_years,2016,R64,USC,8,9,0.64,120,-140,2.5,-1,False,True,False
last_3_years,2016,R64,Indiana,5,12,0.86,-700,500,-10.5,25,True,True,False
last_3_years,2016,R64,Kentucky,4,13,0.78,-1400,800,-13.5,28,True,True,False
last_3_years,2016,R64,Notre Dame,6,11,0.6266666666666667,-155,135,-3.0,7,True,True,False
last_3_years,2016,R64,West Virginia,3,14,0.8333333333333334,-305,245,-7.0,-14,False,False,False
last_3_years,2016,R64,Pittsburgh,10,7,0.5266666666666666,-121,101,-1.0,-4,False,False,False
last_3_years,2016,R64,Xavier,2,15,0.8733333333333333,-1200,800,-13.5,18,True,True,False
last_3_years,2016,R32,North Carolina,1,9,0.86,-800,550,-11.5,19,True,True,False
last_3_years,2016,R32,Kentucky,4,5,0.6,-200,175,-4.0,-6,False,False,False
last_3_years,2016,R32,Notre Dame,6,14,0.7266666666666667,-125,105,-1.5,1,True,False,False
last_3_years,2016,R32,Xavier,2,7,0.5066666666666667,-230,190,-4.5,-3,False,False,False
last_3_years,2016,S16,North Carolina,1,5,0.5866666666666667,-260,220,-5.0,15,True,True,False
last_3_years,2016,S16,Notre Dame,6,7,0.76,-120,100,-1.0,5,True,True,False
last_3_years,2016,E8,North Carolina,1,6,0.6733333333333333,-600,450,-9.5,14,True,True,False
last_3_years,2016,R64,Oregon,1,16,0.9333333333333333,-10000,3000,-23.0,39,True,True,False
last_3_years,2016,R64,Saint Joseph's,8,9,0.5933333333333334,150,-170,3.5,2,True,True,False
last_3_years,2016,R64,Baylor,5,12,0.86,-250,210,-5.5,-4,False,False,False
last_3_years,2016,R64,Duke,4,13,0.7666666666666667,-550,425,-9.5,8,True,False,False
last_3_years,2016,R64,Texas,6,11,0.7133333333333334,-160,140,-3.0,-3,False,False,False
last_3_years,2016,R64,Texas A&M,3,14,0.7933333333333333,-1053,726,-13.0,27,True,True,False
last_3_years,2016,R64,VCU,10,7,0.6933333333333334,-210,180,-4.0,8,True,True,False
last_3_years,2016,R64,Oklahoma,2,15,0.8866666666666667,-1600,900,-15.0,14,True,False,False
last_3_years,2016,R32,Oregon,1,8,0.74,-350,285,-7.0,5,True,False,False
last_3_years,2016,R32,Duke,4,12,0.78,-270,230,-6.0,7,True,True,False
last_3_years,2016,R32,Texas A&M,3,11,0.7,-343,280,-7.0,4,True,False,False
last_3_years,2016,R32,Oklahoma,2,10,0.6,-275,225,-6.0,4,True,False,False
last_3_years,2016,S16,Oregon,1,4,0.7,-172,152,-3.5,14,True,True,False
last_3_years,2016,S16,Oklahoma,2,3,0.5733333333333334,-140,120,-2.5,14,True,True,False
last_3_years,2016,E8,Oregon,1,2,0.5066666666666667,-120,100,-1.0,-12,False,False,False
last_3_years,2016,R64,Kansas,1,16,0.9733333333333334,-16500,6500,-24.5,26,True,True,False
last_3_years,2016,R64,Connecticut,9,8,0.62,-170,150,-3.5,7,True,True,False
last_3_years,2016,R64,Maryland,5,12,0.74,-475,380,-9.0,5,True,False,False
last_3_years,2016,R64,California,4,13,0.72,-260,210,-6.0,-11,False,False,False
last_3_years,2016,R64,Arizona,6,11,0.56,-110,-110,0.0,-10,False,False,False
last_3_years,2016,R64,Miami FL,3,14,0.8933333333333333,-1400,800,-14.0,7,True,False,False
last_3_years,2016,R64,Iowa,7,10,0.7866666666666666,-382,305,-7.0,2,True,False,False
last_3_years,2016,R64,Villanova,2,15,0.8733333333333333,-4000,1769,-17.5,30,True,True,False
last_3_years,2016,R32,Kansas,1,9,0.7133333333333334,-370,310,-7.5,12,True,True,False
last_3_years,2016,R32,Maryland,5,13,0.8,-360,295,-7.5,13,True,True,False
last_3_years,2016,R32,Miami FL,3,11,0.7733333333333333,110,-130,1.5,8,True,True,False
last_3_years,2016,R32,Villanova,2,7,0.68,-290,230,-6.0,19,True,True,False
last_3_years,2016,S16,Kansas,1,5,0.74,-275,225,-5.5,16,True,True,False
last_3_years,2016,S16,Miami FL,3,2,0.5733333333333333,170,-200,4.0,-23,False,False,False
last_3_years,2016,E8,Kansas,1,2,0.56,-140,120,-2.0,-5,False,False,False
last_3_years,2016,F4,North Carolina,1,2,0.54,-140,120,-2.0,-3,False,False,False
last_3_years,2017,R64,North Carolina,1,16,0.739642857142857,-10000,2500,-26.5,39,True,True,False
last_3_years,2017,R64,Arkansas,8,9,0.6544397884122654,-105,-115,1.0,6,True,True,False
last_3_years,2017,R64,Middle Tennessee,12,5,0.6487499999999999,-125,105,-1.5,9,True,True,False
last_3_years,2017,R64,Butler,4,13,0.8675396197707174,-700,500,-10.5,12,True,True,False
last_3_years,2017,R64,Cincinnati,6,11,0.7539501001417958,-160,140,-3.0,14,True,True,False
last_3_years,2017,R64,UCLA,3,14,0.8494159788884558,-3500,1800,-19.5,17,True,False,False
last_3_years,2017,R64,Wichita St.,10,7,0.6601351351351352,-270,230,-6.5,6,True,False,False
last_3_years,2017,R64,Kentucky,2,15,0.969908256880734,-5000,2500,-20.0,9,True,False,False
last_3_years,2017,R32,North Carolina,1,8,0.7776013670705855,-1100,700,-11.5,7,True,False,False
last_3_years,2017,R32,Butler,4,12,0.8056220290368998,-145,125,-2.5,9,True,True,False
last_3_years,2017,R32,UCLA,3,6,0.68,-200,175,-4.0,12,True,True,False
last_3_years,2017,R32,Kentucky,2,10,0.6471148648648648,-170,150,-3.5,3,True,False,False
last_3_years,2017,S16,North Carolina,1,4,0.6698648648648649,-340,280,-7.0,12,True,True,False
last_3_years,2017,S16,Kentucky,2,3,0.6082526761675467,105,-125,1.5,11,True,True,False
last_3_years,2017,E8,North Carolina,1,2,0.5984151785714286,-150,130,-2.0,2,True,False,True
last_3_years,2017,R64,Kansas,1,16,0.9550313635038405,-7500,3500,-23.0,38,True,True,False
last_3_years,2017,R64,Miami FL,8,9,0.637740965526411,-130,110,-2.0,-20,False,False,False
last_3_years,2017,R64,Iowa St.,5,12,0.7874751128899835,-280,240,-6.0,11,True,True,False
last_3_years,2017,R64,Purdue,4,13,0.75125,-410,340,-9.0,10,True,True,False
last_3_years,2017,R64,Creighton,6,11,0.6484796854521625,115,-135,2.0,-12,False,False,False
last_3_years,2017,R64,Oregon,3,14,0.8786038903625111,-2000,1000,-15.5,16,True,True,False
last_3_years,2017,R64,Michigan,7,10,0.7475975037537538,-140,120,-2.5,1,True,False,False
last_3_years,2017,R64,Louisville,2,15,0.9695236414961187,-5000,2500,-18.5,15,True,False,False
last_3_years,2017,R32,Kansas,1,9,0.9272922330690581,-400,330,-8.0,20,True,True,False
last_3_years,2017,R32,Iowa St.,5,4,0.5892908653846154,100,-120,1.0,-4,False,False,False
last_3_years,2017,R32,Oregon,3,11,0.7975506004654711,-240,200,-5.0,3,True,False,False
last_3_years,2017,R32,Louisville,2,7,0.529908256880734,-160,140,-3.0,-4,False,False,False
last_3_years,2017,S16,Kansas,1,4,0.7361244888161842,-270,230,-5.5,32,True,True,False
last_3_years,2017,S16,Oregon,3,7,0.5571469161469161,-110,-110,0.0,1,True,True,False
last_3_years,2017,E8,Kansas,1,3,0.7591664986389756,-360,300,-6.5,-14,False,False,False
last_3_years,2017,R64,Gonzaga,1,16,0.88,-5000,2500,-23.0,20,True,False,False
last_3_years,2017,R64,Northwestern,8,9,0.5173962914592599,115,-135,2.0,2,True,True,False
last_3_years,2017,R64,Notre Dame,5,12,0.9020744523788004,-275,235,-6.0,2,True,False,False
last_3_years,2017,R64,West Virginia,4,13,0.8993449608260584,-1100,700,-13.0,6,True,False,False
last_3_years,2017,R64,Maryland,6,11,0.6495220441593917,-130,110,-2.0,-11,False,False,False
last_3_years,2017,R64,Florida St.,3,14,0.9791664986389758,-800,550,-11.0,6,True,False,False
last_3_years,2017,R64,Saint Mary's,7,10,0.759655172413793,-180,160,-4.0,8,True,True,False
last_3_years,2017,R64,Arizona,2,15,0.9391788139099116,-7000,1700,-18.5,18,True,False,False
last_3_years,2017,R32,Gonzaga,1,8,0.8699082568807338,-750,525,-10.5,6,True,False,False
last_3_years,2017,R32,West Virginia,4,5,0.5297815315315315,-150,130,-2.5,12,True,True,False
last_3_years,2017,R32,Florida St.,3,11,0.8994159788884558,-370,310,-7.5,-25,False,False,False
last_3_years,2017,R32,Saint Mary's,7,2,0.651592820705473,210,-250,5.5,-9,False,False,False
last_3_years,2017,S16,Gonzaga,1,4,0.63984375,-170,150,-3.0,3,True,False,True
last_3_years,2017,S16,Arizona,2,11,0.7892720441593919,-370,310,-7.5,-2,False,False,False
last_3_years,2017,E8,Gonzaga,1,11,0.7965749235474006,-400,330,-8.5,24,True,True,False
last_3_years,2017,R64,Villanova,1,16,0.78,-10000,4500,-25.0,20,True,False,False
last_3_years,2017,R64,Wisconsin,8,9,0.799655172413793,-250,210,-6.0,10,True,True,False
last_3_years,2017,R64,Virginia,5,12,0.77,-350,290,-7.5,5,True,False,False
last_3_years,2017,R64,Florida,4,13,0.770813429294527,-500,400,-9.5,15,True,True,False
last_3_years,2017,R64,SMU,6,11,0.7879388200675471,-320,260,-7.5,-1,False,False,False
last_3_years,2017,R64,Baylor,3,14,0.799655172413793,-800,600,-11.5,18,True,True,False
last_3_years,2017,R64,South Carolina,7,10,0.62,-105,-115,1.0,20,True,True,False
last_3_years,2017,R64,Duke,2,15,0.9049082568807338,-10000,2400,-19.5,22,True,True,False
last_3_years,2017,R32,Villanova,1,8,0.6979387108260585,-270,230,-5.5,-3,False,False,False
last_3_years,2017,R32,Virginia,5,4,0.5375404124860648,105,-125,1.5,-26,False,False,False
last_3_years,2017,R32,Baylor,3,11,0.719563429294527,-230,195,-5.0,4,True,False,False
last_3_years,2017,R32,Duke,2,7,0.9093637872786579,-340,280,-6.5,-7,False,False,False
last_3_years,2017,S16,Florida,4,8,0.6297731217455987,-115,-105,-1.0,1,True,False,True
last_3_years,2017,S16,Baylor,3,7,0.7889791718940425,-160,140,-3.0,-20,False,False,False
last_3_years,2017,E8,Florida,4,7,0.9688874287747765,-160,140,-3.0,-7,False,False,False
last_3_years,2017,F4,Gonzaga,1,1,0.5114285714285713,105,-125,1.5,-6,False,False,False
last_3_years,2018,R64,Kansas,1,16,1.0,-1450,857,-13.5,16,True,True,False
last_3_years,2018,R64,Seton Hall,8,9,1.0,-173,150,-3.5,11,True,True,False
last_3_years,2018,R64,New Mexico St.,12,5,0.6,153,-178,3.5,-11,False,False,False
last_3_years,2018,R64,Auburn,4,13,1.0,-432,339,-9.5,4,True,False,False
last_3_years,2018,R64,Syracuse,11,6,0.7,170,-200,4.5,5,True,True,False
last_3_years,2018,R64,Michigan St.,3,14,0.9,-1600,912,-14.5,4,True,False,False
last_3_years,2018,R64,Oklahoma,10,7,0.7,107,-127,1.5,-5,False,False,False
last_3_years,2018,R64,Duke,2,15,0.9,-500000,499980,-21.0,22,True,True,False
last_3_years,2018,R32,Kansas,1,8,0.7,-220,180,-4.5,4,True,False,False
last_3_years,2018,R32,Auburn,4,5,0.8,-125,105,-1.5,-31,False,False,False
last_3_years,2018,R32,Syracuse,11,3,0.6,425,-600,10.0,2,True,True,False
last_3_years,2018,R32,Duke,2,7,0.5,-600,425,-9.5,25,True,True,False
last_3_years,2018,S16,Kansas,1,5,0.7,-220,180,-5.0,4,True,False,False
last_3_years,2018,S16,Syracuse,11,2,0.7,525,-750,11.0,-4,False,True,False
last_3_years,2018,E8,Kansas,1,2,0.7,150,-180,3.5,4,True,True,False
last_3_years,2018,R64,Villanova,1,16,1.0,-7500,1781,-22.5,26,True,True,False
last_3_years,2018,R64,Virginia Tech,8,9,0.6,-155,135,-2.5,-3,False,False,False
last_3_years,2018,R64,West Virginia,5,12,0.8,-600,447,-10.0,17,True,True,False
last_3_years,2018,R64,Wichita St.,4,13,0.7,-1400,837,-13.5,-6,False,False,False
last_3_years,2018,R64,Florida,6,11,0.9,-290,237,-6.0,15,True,True,False
last_3_years,2018,R64,Texas Tech,3,14,0.9,-825,575,-11.0,10,True,False,False
last_3_years,2018,R64,Butler,10,7,0.7,-140,120,-2.0,17,True,True,False
last_3_years,2018,R64,Purdue,2,15,0.9,-5500,2028,-20.5,26,True,True,False
last_3_years,2018,R32,Villanova,1,9,0.5,-900,600,-11.5,23,True,True,False
last_3_years,2018,R32,West Virginia,5,13,0.7,-900,600,-12.5,23,True,True,False
last_3_years,2018,R32,Florida,6,3,0.6,100,-120,1.0,-3,False,False,False
last_3_years,2018,R32,Purdue,2,10,0.6,-200,170,-4.0,3,True,False,False
last_3_years,2018,S16,Villanova,1,5,0.7,-265,215,-5.5,12,True,True,False
last_3_years,2018,S16,Purdue,2,3,1.0,-130,110,-2.0,-13,False,False,False
last_3_years,2018,E8,Villanova,1,3,0.8,-350,275,-6.5,12,True,True,False
last_3_years,2018,R64,Xavier,1,16,0.8,-6500,2158,-19.5,19,True,False,False
last_3_years,2018,R64,Missouri,8,9,0.8,100,-120,1.0,-13,False,False,False
last_3_years,2018,R64,Ohio St.,5,12,1.0,-390,310,-8.0,8,True,False,True
last_3_years,2018,R64,Gonzaga,4,13,0.9,-1000,664,-12.5,4,True,False,False
last_3_years,2018,R64,Houston,6,11,0.6,-205,172,-4.0,2,True,False,False
last_3_years,2018,R64,Michigan,3,14,0.8,-611,454,-10.0,14,True,True,False
last_3_years,2018,R64,Texas A&M,7,10,0.7,-145,125,-2.5,4,True,True,False
last_3_years,2018,R64,North Carolina,2,15,0.8,-6500,2158,-22.0,18,True,False,False
last_3_years,2018,R32,Xavier,1,9,0.7,-250,200,-5.5,-5,False,False,False
last_3_years,2018,R32,Gonzaga,4,5,0.9,-220,180,-4.5,6,True,True,False
last_3_years,2018,R32,Michigan,3,6,0.7,-200,170,-4.0,1,True,False,False
last_3_years,2018,R32,North Carolina,2,7,0.6,-420,320,-7.5,-21,False,False,False
last_3_years,2018,S16,Gonzaga,4,9,1.0,-260,210,-6.0,-15,False,False,False
last_3_years,2018,S16,Michigan,3,7,0.6,-155,135,-2.5,27,True,True,False
last_3_years,2018,E8,Michigan,3,9,0.8,-210,175,-4.5,4,True,False,False
last_3_years,2018,R64,Virginia,1,16,0.8,-5500,2028,-21.0,-20,False,False,False
last_3_years,2018,R64,Creighton,8,9,1.0,-138,119,-2.5,-10,False,False,False
last_3_years,2018,R64,Davidson,12,5,0.6,186,-223,4.5,-5,False,False,False
last_3_years,2018,R64,Arizona,4,13,1.0,-590,441,-9.0,-21,False,False,False
last_3_years,2018,R64,Miami FL,6,11,0.6,-131,109,-1.5,-2,False,False,False
last_3_years,2018,R64,Tennessee,3,14,0.9,-800,562,-11.5,26,True,True,False
last_3_years,2018,R64,Texas,10,7,0.7,-105,-115,0.0,-4,False,False,False
last_3_years,2018,R64,Cincinnati,2,15,1.0,-1700,947,-14.0,15,True,True,False
last_3_years,2018,R32,Kansas St.,9,16,0.9,-450,350,-10.0,7,True,False,False
last_3_years,2018,R32,Kentucky,5,13,0.9,-260,210,-5.5,20,True,True,False
last_3_years,2018,R32,Tennessee,3,11,0.8,-240,190,-5.0,-1,False,False,False
last_3_years,2018,R32,Cincinnati,2,7,0.9,-470,360,-8.5,-2,False,False,False
last_3_years,2018,S16,Kentucky,5,9,0.7,-290,235,-5.5,-3,False,False,False
last_3_years,2018,S16,Nevada,7,11,0.7,-130,110,-1.5,-1,False,False,False
last_3_years,2018,E8,Kansas St.,9,11,0.6,-130,110,-1.5,-16,False,False,False
last_3_years,2018,Championship,Villanova,1,3,0.7,-330,267,-6.5,17,True,True,False
last_3_years,2019,R64,North Carolina,1,16,0.91,-10000,2000,-24.5,15,True,False,False
last_3_years,2019,R64,Washington,9,8,0.5800000000000001,155,-185,3.5,17,True,True,False
last_3_years,2019,R64,Auburn,5,12,0.82,-280,230,-6.0,1,True,False,False
last_3_years,2019,R64,Kansas,4,13,0.85,-300,240,-6.5,34,True,True,False
last_3_years,2019,R64,Iowa St.,6,11,0.62,-265,215,-5.5,-3,False,False,False
last_3_years,2019,R64,Houston,3,14,0.75,-1000,650,-12.5,29,True,True,False
last_3_years,2019,R64,Wofford,7,10,0.54,-170,145,-3.5,16,True,True,False
last_3_years,2019,R64,Kentucky,2,15,0.93,-5000,1500,-20.0,35,True,True,False
last_3_years,2019,R32,North Carolina,1,9,0.57,-900,600,-11.5,22,True,True,False
last_3_years,2019,R32,Kansas,4,5,0.55,120,-140,2.5,-14,False,False,False
last_3_years,2019,R32,Houston,3,11,0.66,-310,250,-6.5,15,True,True,False
last_3_years,2019,R32,Kentucky,2,7,0.67,-265,215,-5.5,6,True,True,False
last_3_years,2019,S16,North Carolina,1,5,0.69,-270,220,-5.5,-17,False,False,False
last_3_years,2019,S16,Kentucky,2,3,0.52,-135,115,-2.0,4,True,True,False
last_3_years,2019,E8,Kentucky,2,5,0.7,-220,180,-4.5,-6,False,False,False
last_3_years,2019,R64,Virginia,1,16,0.77,-10000,2000,-22.5,15,True,False,False
last_3_years,2019,R64,Mississippi,8,9,0.51,-120,100,-1.0,-23,False,False,False
last_3_years,2019,R64,Wisconsin,5,12,0.56,-130,110,-1.5,-18,False,False,False
last_3_years,2019,R64,Kansas St.,4,13,0.86,-170,145,-4.0,-6,False,False,False
last_3_years,2019,R64,Villanova,6,11,0.68,-200,170,-3.5,4,True,True,False
last_3_years,2019,R64,Purdue,3,14,0.91,-1000,650,-12.5,13,True,True,False
last_3_years,2019,R64,Cincinnati,7,10,0.74,-220,180,-4.5,-7,False,False,False
last_3_years,2019,R64,Tennessee,2,15,0.96,-4000,1400,-17.5,7,True,False,False
last_3_years,2019,R32,Virginia,1,9,0.71,-650,450,-10.5,12,True,True,False
last_3_years,2019,R32,Oregon,12,13,0.65,-240,190,-4.5,19,True,True,False
last_3_years,2019,R32,Purdue,3,6,0.79,-155,135,-3.0,26,True,True,False
last_3_years,2019,R32,Tennessee,2,10,0.86,-500,375,-8.0,6,True,False,False
last_3_years,2019,S16,Virginia,1,12,0.83,-440,340,-8.5,4,True,False,False
last_3_years,2019,S16,Tennessee,2,3,0.66,-130,110,-1.5,-5,False,False,False
last_3_years,2019,E8,Virginia,1,3,0.7,-225,188,-4.5,5,True,True,False
last_3_years,2019,R64,Gonzaga,1,16,0.86,-10000,1904,-28.5,38,True,True,False
last_3_years,2019,R64,Syracuse,8,9,0.69,-145,125,-2.5,-9,False,False,False
last_3_years,2019,R64,Marquette,5,12,0.54,-155,135,-3.0,-19,False,False,False
last_3_years,2019,R64,Florida St.,4,13,0.83,-450,350,-8.5,7,True,False,False
last_3_years,2019,R64,Buffalo,6,11,0.81,-310,250,-6.0,17,True,True,False
last_3_years,2019,R64,Texas Tech,3,14,0.9,-1200,750,-13.5,15,True,True,False
last_3_years,2019,R64,Nevada,7,10,0.54,-160,140,-3.0,-9,False,False,False
last_3_years,2019,R64,Michigan,2,15,0.87,-2000,1000,-15.5,19,True,True,False
last_3_years,2019,R32,Gonzaga,1,9,0.91,-1500,850,-14.0,12,True,False,False
last_3_years,2019,R32,Florida St.,4,12,0.61,-190,160,-4.0,28,True,True,False
last_3_years,2019,R32,Texas Tech,3,6,0.67,-200,170,-4.0,20,True,True,False
last_3_years,2019,R32,Michigan,2,10,0.76,-280,230,-6.0,15,True,True,False
last_3_years,2019,S16,Gonzaga,1,4,0.66,-425,325,-7.5,14,True,True,False
last_3_years,2019,S16,Michigan,2,3,0.7,-140,120,-2.0,-19,False,False,False
last_3_years,2019,E8,Gonzaga,1,3,0.54,-255,211,-5.0,-6,False,False,False
last_3_years,2019,R64,Duke,1,16,0.73,-30000,2208,-27.5,23,True,False,False
last_3_years,2019,R64,VCU,8,9,0.6,105,-125,1.5,-15,False,False,False
last_3_years,2019,R64,Mississippi St.,5,12,0.75,-300,240,-6.5,-4,False,False,False
last_3_years,2019,R64,Virginia Tech,4,13,0.77,-550,400,-10.0,14,True,True,False
last_3_years,2019,R64,Maryland,6,11,0.65,-170,145,-3.5,2,True,False,False
last_3_years,2019,R64,LSU,3,14,0.83,-300,240,-7.0,5,True,False,False
last_3_years,2019,R64,Louisville,7,10,0.74,-240,190,-5.0,-10,False,False,False
last_3_years,2019,R64,Michigan St.,2,15,0.96,-5000,1500,-17.5,11,True,False,False
last_3_years,2019,R32,Duke,1,9,0.73,-1400,800,-13.0,1,True,False,False
last_3_years,2019,R32,Virginia Tech,4,12,0.95,-600,425,-9.5,9,True,False,False
last_3_years,2019,R32,LSU,3,6,0.54,-180,150,-3.0,2,True,False,False
last_3_years,2019,R32,Michigan St.,2,10,0.83,-650,450,-10.5,20,True,True,False
last_3_years,2019,S16,Duke,1,4,0.67,-450,350,-7.5,2,True,False,False
last_3_years,2019,S16,Michigan St.,2,3,0.65,-280,230,-6.0,17,True,True,False
last_3_years,2019,E8,Duke,1,2,0.66,-155,135,-2.5,-1,False,False,False
last_3_years,2019,Championship,Virginia,1,3,0.55,-136,116,-2.0,8,True,True,False
last_3_years,2021,R64,Illinois,1,16,0.96,-5000,1500,-22.5,29,True,True,False
last_3_years,2021,R64,Loyola Chicago,8,9,0.84,-250,210,-5.5,11,True,True,False
last_3_years,2021,R64,Tennessee,5,12,0.84,-420,350,-9.0,-14,False,False,False
last_3_years,2021,R64,Oklahoma St.,4,13,0.72,-340,280,-7.0,9,True,True,False
last_3_years,2021,R64,San Diego St.,6,11,0.64,-155,135,-3.0,-16,False,False,False
last_3_years,2021,R64,West Virginia,3,14,0.56,-1000,650,-13.0,17,True,True,False
last_3_years,2021,R64,Clemson,7,10,0.52,130,-150,2.5,-4,False,False,False
last_3_years,2021,R64,Houston,2,15,1.0,-5000,1500,-20.5,31,True,True,False
last_3_years,2021,R32,Loyola Chicago,8,1,0.64,290,-350,7.0,13,True,True,False
last_3_years,2021,R32,Oklahoma St.,4,12,0.84,-260,220,-6.0,-10,False,False,False
last_3_years,2021,R32,West Virginia,3,11,0.6,-180,160,-4.0,-3,False,False,False
last_3_years,2021,R32,Houston,2,10,0.6,-350,290,-7.5,3,True,False,False
last_3_years,2021,S16,Loyola Chicago,8,12,0.76,-300,250,-7.0,-7,False,False,False
last_3_years,2021,S16,Houston,2,11,0.8,-270,230,-6.5,16,True,True,False
last_3_years,2021,E8,Houston,2,12,0.76,-370,310,-8.0,6,True,False,False
last_3_years,2021,R64,Baylor,1,16,0.88,-10000,2500,-25.5,24,True,False,False
last_3_years,2021,R64,Wisconsin,9,8,0.64,115,-135,2.0,23,True,True,False
last_3_years,2021,R64,Villanova,5,12,0.56,-250,210,-6.5,10,True,True,False
last_3_years,2021,R64,Purdue,4,13,0.68,-330,270,-7.5,-9,False,False,False
last_3_years,2021,R64,Texas Tech,6,11,0.72,-210,180,-4.0,12,True,True,False
last_3_years,2021,R64,Arkansas,3,14,0.84,-410,340,-8.5,17,True,True,False
last_3_years,2021,R64,Florida,7,10,0.52,105,-125,1.5,5,True,True,False
last_3_years,2021,R64,Ohio St.,2,15,0.92,-1800,950,-15.0,-3,False,False,False
last_3_years,2021,R32,Wisconsin,9,1,0.52,270,-330,6.5,-13,False,False,False
last_3_years,2021,R32,North Texas,13,5,0.64,225,-265,6.0,-23,False,False,False
last_3_years,2021,R32,Texas Tech,6,3,0.52,-130,110,-2.0,-2,False,False,False
last_3_years,2021,R32,Florida,7,15,0.92,-420,350,-9.0,-3,False,False,False
last_3_years,2021,S16,Baylor,1,5,0.68,-350,290,-8.0,11,True,True,False
last_3_years,2021,S16,Arkansas,3,15,0.96,-700,500,-11.0,2,True,False,False
last_3_years,2021,E8,Baylor,1,3,0.52,-380,320,-8.0,9,True,True,False
last_3_years,2021,R64,Michigan,1,16,0.92,-10000,2500,-25.0,16,True,False,False
last_3_years,2021,R64,St. Bonaventure,9,8,0.52,105,-125,2.0,-15,False,False,False
last_3_years,2021,R64,Colorado,5,12,0.76,-240,200,-6.0,23,True,True,False
last_3_years,2021,R64,Florida St.,4,13,0.84,-650,475,-10.5,10,True,False,False
last_3_years,2021,R64,BYU,6,11,0.72,-170,150,-3.5,-11,False,False,False
last_3_years,2021,R64,Texas,3,14,0.76,-400,330,-8.5,-1,False,False,False
last_3_years,2021,R64,Maryland,10,7,0.52,155,-175,3.5,9,True,True,False
last_3_years,2021,R64,Alabama,2,15,1.0,-2000,1000,-16.5,13,True,False,False
last_3_years,2021,R32,Michigan,1,8,0.64,-185,165,-4.5,8,True,True,False
last_3_years,2021,R32,Colorado,5,4,0.56,-110,-110,-0.0,-18,False,False,False
last_3_years,2021,R32,UCLA,11,14,0.52,-250,210,-5.5,20,True,True,False
last_3_years,2021,R32,Alabama,2,10,0.64,-280,240,-6.5,19,True,True,False
last_3_years,2021,S16,Michigan,1,4,0.56,-135,115,-1.5,18,True,True,False
last_3_years,2021,S16,Alabama,2,11,0.8,-310,260,-7.0,-10,False,False,False
last_3_years,2021,E8,Michigan,1,11,0.88,-310,260,-6.5,-2,False,False,False
last_3_years,2021,R64,Gonzaga,1,16,1.0,-15000,3000,-33.0,43,True,True,False
last_3_years,2021,R64,Oklahoma,8,9,0.52,105,-125,1.5,4,True,True,False
last_3_years,2021,R64,Creighton,5,12,0.84,-340,280,-7.5,1,True,False,False
last_3_years,2021,R64,Virginia,4,13,0.6,-310,260,-6.5,-4,False,False,False
