YEAR,DATE,AWAY,HOME,NEUTRAL,ML_AWAY,ML_HOME,AWAY_KEY,HOME_KEY
2015,2015-03-12,IdahoU,E.Washington,True,290,-350,idaho,easternwashington
2015,2015-03-12,PortlandState,SacramentoState,True,160,-180,portlandstate,sacramentostate
2015,2015-03-12,No.Colorado,NorthernArizona,True,145,-165,northerncolorado,northernarizona
2015,2015-03-12,WeberState,Montana,False,285,-340,weberstate,montana
2015,2015-03-12,AlabamaA&M,Southern,True,210,-250,alabamaaandm,southern
2015,2015-03-12,JacksonState,PrairieViewA&M,True,102,-122,jacksonstate,prairieviewaandm
2015,2015-03-12,UtahValley,CSBakersfield,True,175,-205,utahvalley,calstatebakersfield
2015,2015-03-12,TXPanAmerican,UMKC,True,245,-290,txpanamerican,umkc
2015,2015-03-12,ChicagoSt,SeattleU,True,195,-225,chicagostate,seattle
2015,2015-03-12,Hampton,MDEasternShore,True,170,-195,hampton,mdeasternshore
2015,2015-03-12,DelawareState,Howard,True,-125,105,delawarestate,howard
2015,2015-03-12,McNeeseState,NorthwesternSt,True,260,-310,mcneesestate,northwesternstate
2015,2015-03-12,NewOrleansU,TexasA&MCorpus,True,220,-260,neworleans,texasaandmcorpus
2015,2015-03-13,Southern,AlabamaState,True,120,-140,southern,alabamastate
2015,2015-03-13,PrairieViewA&M,TexasSouthern,True,275,-335,prairieviewaandm,texassouthern
2015,2015-03-13,NorthwesternSt,StephenF.Austin,True,750,-1100,northwesternstate,stephenfaustin
2015,2015-03-13,TexasA&MCorpus,SamHoustonSt,True,270,-330,texasaandmcorpus,samhoustonstate
2015,2015-03-13,DelawareState,NCCentral,True,475,-625,delawarestate,northcarolinacentral
2015,2015-03-13,Hampton,NorfolkSt,False,195,-230,hampton,norfolkstate
2015,2015-03-13,CSBakersfield,NewMexicoState,True,435,-575,calstatebakersfield,newmexicostate
2015,2015-03-13,SeattleU,UMKC,True,-111,-109,seattle,umkc
2015,2015-03-13,Michigan,Wisconsin,True,1000,-2000,michigan,wisconsin
2015,2015-03-13,PennState,Purdue,True,170,-200,pennstate,purdue
2015,2015-03-13,IndianaU,Maryland,True,130,-150,indiana,maryland
2015,2015-03-13,OhioState,MichiganState,True,105,-125,ohiostate,michiganstate
2015,2015-03-13,LaSalle,Davidson,True,430,-550,lasalle,davidson
2015,2015-03-13,VaCommonwealth,Richmond,True,-135,115,vcu,richmond
2015,2015-03-13,St.Bonaventure,Dayton,True,225,-270,statebonaventure,dayton
2015,2015-03-13,GeoWashington,RhodeIsland,True,105,-125,georgewashington,rhodeisland
2015,2015-03-13,EastCarolina,SMU,True,900,-1600,eastcarolina,smu
2015,2015-03-13,Temple,MemphisU,True,-185,160,temple,memphis
2015,2015-03-13,HoustonU,Tulsa,True,355,-450,houston,tulsa
2015,2015-03-13,Connecticut,Cincinnati,True,100,-120,connecticut,cincinnati
2015,2015-03-13,Florida,Kentucky,True,850,-1450,florida,kentucky
2015,2015-03-13,Auburn,LSU,True,400,-500,auburn,lsu
2015,2015-03-13,Tennessee,Arkansas,True,225,-270,tennessee,arkansas
2015,2015-03-13,SouthCarolina,Georgia,True,161,-190,southcarolina,georgia
2015,2015-03-13,MiddleTennSt,UTEP,True,180,-215,middletennessee,utep
2015,2015-03-13,UAB,LouisianaTech,False,210,-250,uab,louisianatech
2015,2015-03-13,TexasState,ULLafayette,True,240,-290,texasstate,louisianalafayette
2015,2015-03-13,SouthAlabama,ULMonroe,True,265,-325,southalabama,ulmonroe
2015,2015-03-13,NorthCarolina,Virginia,True,170,-200,northcarolina,virginia
2015,2015-03-13,NotreDame,Duke,True,330,-410,notredame,duke
2015,2015-03-13,Providence,Villanova,True,330,-410,providence,villanova
2015,2015-03-13,Xavier,Georgetown,True,100,-120,xavier,georgetown
2015,2015-03-13,Baylor,Kansas,True,105,-125,baylor,kansas
2015,2015-03-13,Oklahoma,IowaState,True,-105,-115,oklahoma,iowastate
2015,2015-03-13,Toledo,CentralMichigan,True,-115,-105,toledo,centralmichigan
2015,2015-03-13,Akron,Buffalo,True,175,-205,akron,buffalo
2015,2015-03-13,UCLA,Arizona,True,545,-770,ucla,arizona
2015,2015-03-13,UtahU,Oregon,True,-325,265,utah,oregon
2015,2015-03-13,Wyoming,BoiseState,True,180,-215,wyoming,boisestate
2015,2015-03-13,ColoradoState,SanDiegoState,True,180,-215,coloradostate,sandiegostate
2015,2015-03-13,Hawaii,UCDavis,True,120,-140,hawaii,ucdavis
2015,2015-03-13,CalIrvine,CalSantaBarb,True,-112,-108,ucirvine,ucsantabarbara
2015,2015-03-13,SacramentoState,E.Washington,True,195,-235,sacramentostate,easternwashington
2015,2015-03-13,NorthernArizona,Montana,False,210,-250,northernarizona,montana
2015,2015-03-14,MiddleTennSt,UAB,False,115,-135,middletennessee,uab
2015,2015-03-14,Purdue,Wisconsin,True,500,-650,purdue,wisconsin
2015,2015-03-14,MichiganState,Maryland,True,-180,155,michiganstate,maryland
2015,2015-03-14,Auburn,Kentucky,True,6130,-16130,auburn,kentucky
2015,2015-03-14,Georgia,Arkansas,True,140,-160,georgia,arkansas
2015,2015-03-14,VaCommonwealth,Davidson,True,150,-170,vcu,davidson
2015,2015-03-14,RhodeIsland,Dayton,True,110,-130,rhodeisland,dayton
2015,2015-03-14,ULLafayette,GeorgiaState,True,205,-245,louisianalafayette,georgiastate
2015,2015-03-14,ULMonroe,GeorgiaSouthern,True,130,-150,ulmonroe,georgiasouthern
2015,2015-03-14,Temple,SMU,True,160,-185,temple,smu
2015,2015-03-14,Connecticut,Tulsa,True,-165,145,connecticut,tulsa
2015,2015-03-14,Wyoming,SanDiegoState,True,225,-275,wyoming,sandiegostate
2015,2015-03-14,IowaState,Kansas,True,130,-150,iowastate,kansas
2015,2015-03-14,Buffalo,CentralMichigan,True,-155,135,buffalo,centralmichigan
2015,2015-03-14,Xavier,Villanova,True,300,-370,xavier,villanova
2015,2015-03-14,NorthCarolina,NotreDame,True,-170,150,northcarolina,notredame
2015,2015-03-14,Oregon,Arizona,True,735,-1035,oregon,arizona
2015,2015-03-14,Hawaii,CalIrvine,True,170,-195,hawaii,ucirvine
2015,2015-03-14,E.Washington,Montana,False,-135,115,easternwashington,montana
2015,2015-03-14,StonyBrook,AlbanyNY,False,145,-165,stonybrook,albany
2015,2015-03-14,DelawareState,Hampton,True,-125,105,delawarestate,hampton
2015,2015-03-14,Southern,TexasSouthern,False,220,-270,southern,texassouthern
2015,2015-03-14,SamHoustonSt,StephenF.Austin,True,230,-280,samhoustonstate,stephenfaustin
2015,2015-03-14,SeattleU,NewMexicoState,True,375,-480,seattle,newmexicostate
2015,2015-03-14,Yale,Harvard,True,125,-145,yale,harvard
2015,2015-03-15,Arkansas,Kentucky,True,950,-1450,arkansas,kentucky
2015,2015-03-15,VaCommonwealth,Dayton,True,-140,120,vcu,dayton
2015,2015-03-15,GeorgiaSouthern,GeorgiaState,True,235,-275,georgiasouthern,georgiastate
2015,2015-03-15,Connecticut,SMU,True,145,-165,connecticut,smu
2015,2015-03-15,MichiganState,Wisconsin,True,275,-335,michiganstate,wisconsin
2015,2015-03-16,NewHampshire,NJIT,False,250,-300,newhampshire,njit
2015,2015-03-17,Hampton,Manhattan,True,390,-490,hampton,manhattan
2015,2015-03-17,Mississippi,BYU,True,155,-175,mississippi,byu
2015,2015-03-17,GeoWashington,Pittsburgh,False,175,-205,georgewashington,pittsburgh
2015,2015-03-17,NCCentral,MiamiFlorida,False,340,-430,northcarolinacentral,miamifl
2015,2015-03-17,Iona,RhodeIsland,False,260,-320,iona,rhodeisland
2015,2015-03-17,CentralMichigan,LouisianaTech,False,240,-300,centralmichigan,louisianatech
2015,2015-03-17,William&Mary,Tulsa,False,265,-325,williamandmary,tulsa
2015,2015-03-17,Illinois,Alabama,False,105,-125,illinois,alabama
2015,2015-03-17,UTEP,MurrayState,False,195,-230,utep,murraystate
2015,2015-03-17,Montana,TexasA&M,False,430,-555,montana,texasaandm
2015,2015-03-17,UCDavis,Stanford,False,330,-420,ucdavis,stanford
2015,2015-03-17,Rider,LoyolaChicago,False,195,-230,rider,loyolachicago
2015,2015-03-17,EasternIllinois,Oakland,False,265,-325,easternillinois,oakland
2015,2015-03-17,JamesMadison,USCUpstate,False,200,-235,jamesmadison,uscupstate
2015,2015-03-17,BowlingGreen,St.FrancisPA,False,-240,205,bowlinggreen,statefrancispa
2015,2015-03-17,NorfolkSt,EasternKentucky,False,455,-605,norfolkstate,easternkentucky
2015,2015-03-17,ULLafayette,IncarnateWord,False,-145,125,louisianalafayette,incarnateword
2015,2015-03-18,RobertMorris,NorthFlorida,True,160,-180,robertmorris,northflorida
2015,2015-03-18,BoiseState,Dayton,True,175,-200,boisestate,dayton
2015,2015-03-18,ArizonaState,Connecticut,False,110,-130,arizonastate,connecticut
2015,2015-03-18,Bucknell,Temple,False,660,-910,bucknell,temple
2015,2015-03-18,CharlestonSou,OldDominion,False,760,-1060,charlestonso,olddominion
2015,2015-03-18,St.FrancisNY,Richmond,False,430,-555,statefrancisny,richmond
2015,2015-03-18,WiscGreenBay,IllinoisState,False,130,-150,greenbay,illinoisstate
2015,2015-03-18,Vanderbilt,SaintMarysCA,False,125,-145,vanderbilt,saintmarys
2015,2015-03-18,SouthDakotaSt,ColoradoState,False,300,-370,southdakotastate,coloradostate
2015,2015-03-18,StonyBrook,Mercer,False,115,-135,stonybrook,mercer
2015,2015-03-18,Vermont,Hofstra,False,215,-265,vermont,hofstra
2015,2015-03-18,Radford,DelawareState,False,-105,-115,radford,delawarestate
2015,2015-03-18,CalSantaBarb,OralRoberts,False,-165,145,ucsantabarbara,oralroberts
2015,2015-03-18,EasternMichigan,ULMonroe,False,-125,105,easternmichigan,ulmonroe
2015,2015-03-18,GardnerWebb,Colorado,False,595,-795,gardnerwebb,colorado
2015,2015-03-18,Pepperdine,SeattleU,False,-225,190,pepperdine,seattle
2015,2015-03-18,MDEasternShore,HighPoint,False,310,-390,mdeasternshore,highpoint
2015,2015-03-18,Dartmouth,Canisius,False,145,-165,dartmouth,canisius
2015,2015-03-18,TexasA&MCorpus,FlaGulfCoast,False,220,-270,texasaandmcorpus,floridagulfcoastate
2015,2015-03-18,ClevelandState,WesternMichigan,False,-115,-105,clevelandstate,westernmichigan
2015,2015-03-18,KentState,MiddleTennSt,False,160,-185,kentstate,middletennessee
2015,2015-03-18,IPFW,Evansville,False,265,-325,ipfw,evansville
2015,2015-03-18,NCWilmington,SamHoustonSt,False,285,-355,uncwilmington,samhoustonstate
2015,2015-03-18,NorthernArizona,GrandCanyon,False,-135,115,northernarizona,grandcanyon
2015,2015-03-18,SacramentoState,PortlandU,False,340,-430,sacramentostate,portland
2015,2015-03-19,Wofford,Arkansas,True,280,-340,wofford,arkansas
2015,2015-03-19,Harvard,NorthCarolina,True,445,-570,harvard,northcarolina
2015,2015-03-19,GeorgiaState,Baylor,True,415,-540,georgiastate,baylor
2015,2015-03-19,Mississippi,Xavier,True,120,-140,mississippi,xavier
2015,2015-03-19,Northeastern,NotreDame,True,605,-805,northeastern,notredame
2015,2015-03-19,Texas,Butler,True,-150,130,texas,butler
2015,2015-03-19,Lafayette,Villanova,True,3510,-8010,lafayette,villanova
2015,2015-03-19,LSU,NCState,True,115,-135,lsu,northcarolinastate
2015,2015-03-19,Hampton,Kentucky,True,14560,-44560,hampton,kentucky
2015,2015-03-19,Purdue,Cincinnati,True,115,-135,purdue,cincinnati
2015,2015-03-19,UAB,IowaState,True,1030,-1430,uab,iowastate
2015,2015-03-19,UCLA,SMU,True,160,-185,ucla,smu
2015,2015-03-19,StephenF.Austin,UtahU,True,255,-315,stephenfaustin,utah
2015,2015-03-19,E.Washington,Georgetown,True,300,-380,easternwashington,georgetown
2015,2015-03-19,TexasSouthern,Arizona,True,2460,-5960,texassouthern,arizona
2015,2015-03-19,OhioState,VaCommonwealth,True,-175,155,ohiostate,vcu
2015,2015-03-19,TennMartin,NorthwesternSt,False,125,-145,tennmartin,northwesternstate
2015,2015-03-20,Belmont,Virginia,True,1455,-2305,belmont,virginia
2015,2015-03-20,Georgia,MichiganState,True,225,-275,georgia,michiganstate
2015,2015-03-20,RobertMorris,Duke,True,3200,-7700,robertmorris,duke
2015,2015-03-20,St.Johns,SanDiegoState,True,170,-195,statejohns,sandiegostate
2015,2015-03-20,Buffalo,WestVirginia,True,180,-210,buffalo,westvirginia
2015,2015-03-20,Valparaiso,Maryland,True,195,-230,valparaiso,maryland
2015,2015-03-20,AlbanyNY,Oklahoma,True,780,-1080,albany,oklahoma
2015,2015-03-20,Dayton,Providence,True,140,-160,dayton,providence
2015,2015-03-20,NewMexicoState,Kansas,True,455,-580,newmexicostate,kansas
2015,2015-03-20,IndianaU,WichitaState,True,240,-290,indiana,wichitastate
2015,2015-03-20,CoastalCarolina,Wisconsin,True,2795,-5795,coastalcarolina,wisconsin
2015,2015-03-20,OklahomaState,Oregon,True,-105,-115,oklahomastate,oregon
2015,2015-03-20,Wyoming,NorthernIowa,True,250,-300,wyoming,northerniowa
2015,2015-03-20,CalIrvine,Louisville,True,365,-455,ucirvine,louisville
2015,2015-03-20,NDakotaSt,Gonzaga,True,1690,-2640,northdakotastate,gonzaga
2015,2015-03-20,Davidson,Iowa,True,120,-140,davidson,iowa
2015,2015-03-20,SouthDakotaSt,Vanderbilt,False,330,-420,southdakotastate,vanderbilt
2015,2015-03-20,HighPoint,EasternKentucky,False,200,-240,highpoint,easternkentucky
2015,2015-03-21,GeorgiaState,Xavier,True,220,-270,georgiastate,xavier
2015,2015-03-21,Arkansas,NorthCarolina,True,195,-230,arkansas,northcarolina
2015,2015-03-21,Butler,NotreDame,True,185,-210,butler,notredame
2015,2015-03-21,NCState,Villanova,True,460,-585,northcarolinastate,villanova
2015,2015-03-21,UAB,UCLA,True,195,-230,uab,ucla
2015,2015-03-21,Cincinnati,Kentucky,True,1425,-2075,cincinnati,kentucky
2015,2015-03-21,OhioState,Arizona,True,460,-585,ohiostate,arizona
2015,2015-03-21,UtahU,Georgetown,True,-210,180,utah,georgetown
2015,2015-03-21,Alabama,MiamiFlorida,False,180,-210,alabama,miamifl
2015,2015-03-21,Canisius,BowlingGreen,False,300,-370,canisius,bowlinggreen
2015,2015-03-21,TennMartin,USCUpstate,False,150,-170,tennmartin,uscupstate
2015,2015-03-21,ULLafayette,SamHoustonSt,False,245,-305,louisianalafayette,samhoustonstate
2015,2015-03-21,NorthernArizona,SacramentoState,False,150,-170,northernarizona,sacramentostate
2015,2015-03-22,MichiganState,Virginia,True,195,-225,michiganstate,virginia
2015,2015-03-22,SanDiegoState,Duke,True,485,-610,sandiegostate,duke
2015,2015-03-22,WestVirginia,Maryland,True,-120,100,westvirginia,maryland
2015,2015-03-22,Dayton,Oklahoma,True,180,-205,dayton,oklahoma
2015,2015-03-22,WichitaState,Kansas,True,-115,-105,wichitastate,kansas
2015,2015-03-22,Oregon,Wisconsin,True,780,-1080,oregon,wisconsin
2015,2015-03-22,NorthernIowa,Louisville,True,-140,120,northerniowa,louisville
2015,2015-03-22,Iowa,Gonzaga,True,245,-295,iowa,gonzaga
2015,2015-03-22,GeoWashington,Temple,False,175,-205,georgewashington,temple
2015,2015-03-22,ArizonaState,Richmond,False,180,-210,arizonastate,richmond
2015,2015-03-22,RhodeIsland,Stanford,False,190,-220,rhodeisland,stanford
2015,2015-03-23,LouisianaTech,TexasA&M,False,135,-160,louisianatech,texasaandm
2015,2015-03-23,IllinoisState,OldDominion,False,180,-210,illinoisstate,olddominion
2015,2015-03-23,MurrayState,Tulsa,False,140,-165,murraystate,tulsa
2015,2015-03-23,Radford,Vermont,False,305,-375,radford,vermont
2015,2015-03-23,ULMonroe,Mercer,False,170,-200,ulmonroe,mercer
2015,2015-03-23,OralRoberts,LoyolaChicago,False,220,-265,oralroberts,loyolachicago
2015,2015-03-23,Colorado,SeattleU,False,-240,200,colorado,seattle
2015,2015-03-23,ClevelandState,NJIT,False,-160,135,clevelandstate,njit
2015,2015-03-23,Evansville,EasternIllinois,False,-165,140,evansville,easternillinois
2015,2015-03-23,KentState,TexasA&MCorpus,False,-165,140,kentstate,texasaandmcorpus
2015,2015-03-24,Vanderbilt,Stanford,False,170,-200,vanderbilt,stanford
2015,2015-03-24,MiamiFlorida,Richmond,False,130,-150,miamifl,richmond
2015,2015-03-25,LouisianaTech,Temple,False,160,-185,louisianatech,temple
2015,2015-03-25,MurrayState,OldDominion,False,105,-125,murraystate,olddominion
2015,2015-03-25,TennMartin,EasternKentucky,False,220,-260,tennmartin,easternkentucky
2015,2015-03-25,Vermont,ULMonroe,False,-125,105,vermont,ulmonroe
2015,2015-03-25,SeattleU,LoyolaChicago,False,425,-550,seattle,loyolachicago
2015,2015-03-26,WestVirginia,Kentucky,True,900,-1250,westvirginia,kentucky
2015,2015-03-26,WichitaState,NotreDame,True,-140,120,wichitastate,notredame
2015,2015-03-26,Xavier,Arizona,True,650,-900,xavier,arizona
2015,2015-03-26,NorthCarolina,Wisconsin,True,245,-295,northcarolina,wisconsin
2015,2015-03-26,Evansville,ULLafayette,False,140,-160,evansville,louisianalafayette
2015,2015-03-27,NCState,Louisville,True,121,-142,northcarolinastate,louisville
2015,2015-03-27,MichiganState,Oklahoma,True,-119,-101,michiganstate,oklahoma
2015,2015-03-27,UCLA,Gonzaga,True,380,-475,ucla,gonzaga
2015,2015-03-27,UtahU,Duke,True,185,-220,utah,duke
2015,2015-03-27,KentState,NorthernArizona,False,115,-135,kentstate,northernarizona
2015,2015-03-28,NotreDame,Kentucky,True,615,-790,notredame,kentucky
2015,2015-03-28,Arizona,Wisconsin,True,-125,105,arizona,wisconsin
2015,2015-03-28,Canisius,NJIT,False,125,-145,canisius,njit
2015,2015-03-29,MichiganState,Louisville,True,-145,125,michiganstate,louisville
2015,2015-03-29,Gonzaga,Duke,True,110,-130,gonzaga,duke
2015,2015-03-30,ULMonroe,LoyolaChicago,False,200,-240,ulmonroe,loyolachicago
2015,2015-03-31,MiamiFlorida,Temple,True,-105,-115,miamifl,temple
2015,2015-03-31,Stanford,OldDominion,True,-185,160,stanford,olddominion
2015,2015-03-31,TennMartin,Evansville,False,240,-290,tennmartin,evansville
2015,2015-03-31,NJIT,NorthernArizona,False,161,-190,njit,northernarizona
2015,2015-04-01,LoyolaChicago,ULMonroe,False,125,-145,loyolachicago,ulmonroe
2015,2015-04-02,Stanford,MiamiFlorida,True,-150,130,stanford,miamifl
2015,2015-04-02,NorthernArizona,Evansville,False,315,-395,northernarizona,evansville
2015,2015-04-04,Wisconsin,Kentucky,True,215,-260,wisconsin,kentucky
2015,2015-04-04,MichiganState,Duke,True,211,-255,michiganstate,duke
2015,2015-04-06,Wisconsin,Duke,True,-125,105,wisconsin,duke
2016,2015-11-13,Colorado,IowaState,False,475,-600,colorado,iowastate
2016,2015-11-13,Elon,CharlotteU,False,175,-205,elon,charlotte
2016,2015-11-13,Drexel,St.Josephs,False,415,-540,drexel,saintjosephs
2016,2015-11-13,JamesMadison,Richmond,False,365,-465,jamesmadison,richmond
2016,2015-11-13,Dartmouth,SetonHall,False,535,-685,dartmouth,setonhall
2016,2015-11-13,Temple,NorthCarolina,False,420,-545,temple,northcarolina
2016,2015-11-13,TexSanAntonio,LoyolaChicago,False,850,-1200,utsa,loyolachicago
2016,2015-11-13,BallState,Bradley,False,-140,120,ballstate,bradley
2016,2015-11-13,AirForce,SoIllinois,False,200,-235,airforce,soillinois
2016,2015-11-13,William&Mary,NCState,False,670,-920,williamandmary,northcarolinastate
2016,2015-11-13,UAB,Auburn,False,-140,120,uab,auburn
2016,2015-11-13,SanFrancisco,IllinoisChicago,False,-120,100,sanfrancisco,illinoischicago
2016,2015-11-13,SanDiego,USC,False,600,-800,sandiego,usc
2016,2015-11-13,Troy,SouthFlorida,False,315,-395,troy,southflorida
2016,2015-11-13,WiscGreenBay,Stanford,False,290,-360,greenbay,stanford
2016,2015-11-13,CalPolySLO,UNLV,False,240,-290,calpoly,unlv
2016,2015-11-13,CSFullerton,LoyolaMarymount,False,115,-135,calstatefullerton,loyolamarymount
2016,2015-11-13,Pepperdine,FresnoState,False,125,-145,pepperdine,fresnostate
2016,2015-11-13,IllinoisState,SanDiegoState,False,395,-520,illinoisstate,sandiegostate
2016,2015-11-13,Texas,WashingtonU,False,-700,550,texas,washington
2016,2015-11-13,SouthDakota,WrightState,True,240,-290,southdakota,wrightstate
2016,2015-11-13,CSNorthridge,NoIllinois,False,415,-540,calstatenorthridge,noillinois
2016,2015-11-13,WiscMilwaukee,DenverU,True,-210,180,milwaukee,denver
2016,2015-11-13,Lipscomb,SantaClara,False,285,-355,lipscomb,santaclara
2016,2015-11-13,CoastalCarolina,Nevada,True,-145,125,coastalcarolina,nevada
2016,2015-11-13,MontanaState,Hawaii,False,925,-1325,montanastate,hawaii
2016,2015-11-13,TennesseeChat,Georgia,False,500,-650,chattanooga,georgia
2016,2015-11-13,IUPUI,IndianaState,False,320,-400,iupui,indianastate
2016,2015-11-13,Canisius,Hofstra,False,425,-575,canisius,hofstra
2016,2015-11-13,Brown,St.Peter's,False,115,-135,brown,saintpeters
2016,2015-11-13,Yale,Fairfield,False,-290,240,yale,fairfield
2016,2015-11-13,NDakotaSt,UCDavis,False,-160,140,northdakotastate,ucdavis
2016,2015-11-13,Princeton,Rider,False,-120,100,princeton,rider
2016,2015-11-13,CalSantaBarb,NebraskaOmaha,False,125,-145,ucsantabarbara,nebraskaomaha
2016,2015-11-13,Belmont,Marquette,False,225,-275,belmont,marquette
2016,2015-11-13,E.Washington,MississippiSt,False,480,-630,easternwashington,mississippistate
2016,2015-11-13,TennMartin,OklahomaState,False,625,-875,tennmartin,oklahomastate
2016,2015-11-13,Wofford,Missouri,False,125,-145,wofford,missouri
2016,2015-11-13,MissouriSt,OralRoberts,False,175,-205,missouristate,oralroberts
2016,2015-11-13,NorthernArizona,WashingtonState,False,470,-620,northernarizona,washingtonstate
2016,2015-11-13,UtahState,WeberState,False,125,-145,utahstate,weberstate
2016,2015-11-13,BoiseState,Montana,False,-225,190,boisestate,montana
2016,2015-11-13,ArkansasState,SIUEdwardsville,False,-200,170,arkansasstate,siuedwardsville
2016,2015-11-13,Monmouth,UCLA,False,905,-1255,monmouth,ucla
2016,2015-11-13,Florida,Navy,False,-1170,770,florida,navy
2016,2015-11-13,Wagner,St.Johns,False,205,-245,wagner,statejohns
2016,2015-11-14,ColoradoState,NorthernIowa,False,275,-345,coloradostate,northerniowa
2016,2015-11-14,Towson,LaSalle,False,195,-230,towson,lasalle
2016,2015-11-14,Akron,ClevelandState,False,-525,400,akron,clevelandstate
2016,2015-11-14,Harvard,Providence,False,440,-565,harvard,providence
2016,2015-11-14,YoungstownState,KentState,False,810,-1160,youngstownstate,kentstate
2016,2015-11-14,Fordham,UTArlington,False,130,-150,fordham,utarlington
2016,2015-11-14,WesternMichigan,Depaul,False,200,-240,westernmichigan,depaul
2016,2015-11-14,WrightState,CSNorthridge,True,-435,345,wrightstate,calstatenorthridge
2016,2015-11-14,SouthDakota,NoIllinois,False,220,-270,southdakota,noillinois
2016,2015-11-14,Lipscomb,WiscMilwaukee,True,260,-320,lipscomb,milwaukee
2016,2015-11-14,DenverU,SantaClara,False,230,-280,denver,santaclara
2016,2015-11-14,VMI,PennState,False,780,-1080,vmi,pennstate
2016,2015-11-14,CentralFlorida,Davidson,False,1845,-3095,ucf,davidson
2016,2015-11-14,IdahoU,SanJoseState,False,120,-140,idaho,sanjosestate
2016,2015-11-15,ULMonroe,MinnesotaU,False,435,-560,ulmonroe,minnesota
2016,2015-11-15,TexSanAntonio,Clemson,False,2030,-3480,utsa,clemson
2016,2015-11-15,SouthAlabama,NCState,False,1005,-1555,southalabama,northcarolinastate
2016,2015-11-15,PortlandU,UCDavis,False,155,-175,portland,ucdavis
2016,2015-11-15,LoyolaMarymount,CalIrvine,False,690,-990,loyolamarymount,ucirvine
2016,2015-11-15,CalPolySLO,UCLA,False,265,-325,calpoly,ucla
2016,2015-11-15,SouthDakota,CSNorthridge,True,-150,130,southdakota,calstatenorthridge
2016,2015-11-15,WrightState,NoIllinois,False,115,-135,wrightstate,noillinois
2016,2015-11-15,Lipscomb,DenverU,True,130,-150,lipscomb,denver
2016,2015-11-15,WiscMilwaukee,SantaClara,False,-180,160,milwaukee,santaclara
2016,2015-11-15,Iona,Valparaiso,False,280,-350,iona,valparaiso
2016,2015-11-15,NDakotaSt,Illinois,False,205,-245,northdakotastate,illinois
2016,2015-11-15,Fairfield,NorthCarolina,False,7950,-21450,fairfield,northcarolina
2016,2015-11-15,Niagara,St.Josephs,False,1220,-1770,niagara,saintjosephs
2016,2015-11-15,Siena,Wisconsin,False,995,-1395,siena,wisconsin
2016,2015-11-15,SEMissouriSt,Evansville,False,1875,-3750,semissouristate,evansville
2016,2015-11-15,Nevada,MontanaState,True,-460,370,nevada,montanastate
2016,2015-11-15,CoastalCarolina,Hawaii,False,260,-320,coastalcarolina,hawaii
2016,2015-11-15,MountStMarys,OhioState,False,775,-1225,mountstatemarys,ohiostate
2016,2015-11-15,WakeForest,Bucknell,False,155,-180,wakeforestate,bucknell
2016,2015-11-16,Tennessee,GeorgiaTech,False,250,-310,tennessee,georgiatech
2016,2015-11-16,Wyoming,IndianaState,False,190,-225,wyoming,indianastate
2016,2015-11-16,ULLafayette,MiamiFlorida,False,545,-720,louisianalafayette,miamifl
2016,2015-11-16,Buffalo,OldDominion,False,500,-650,buffalo,olddominion
2016,2015-11-16,CharlotteU,EastCarolina,False,285,-355,charlotte,eastcarolina
2016,2015-11-16,JamesMadison,WestVirginia,False,635,-835,jamesmadison,westvirginia
2016,2015-11-16,Elon,Michigan,False,1500,-3000,elon,michigan
2016,2015-11-16,Virginia,GeoWashington,False,-295,245,virginia,georgewashington
2016,2015-11-16,Columbia,KansasState,False,180,-210,columbia,kansasstate
2016,2015-11-16,GeorgiaSouthern,Mississippi,False,1575,-2525,georgiasouthern,mississippi
2016,2015-11-16,Drake,Tulane,False,101,-115,drake,tulane
2016,2015-11-16,Bradley,Arizona,False,8000,-21500,bradley,arizona
2016,2015-11-16,SanDiegoState,UtahU,False,195,-230,sandiegostate,utah
2016,2015-11-16,Rice,SanFrancisco,False,180,-210,rice,sanfrancisco
2016,2015-11-16,CalSantaBarb,California,False,1120,-1570,ucsantabarbara,california
2016,2015-11-16,AustinPeay,IndianaU,False,7500,-20000,austinpeay,indiana
2016,2015-11-16,EasternIllinois,BallState,False,275,-345,easternillinois,ballstate
2016,2015-11-16,GeorgeMason,Mercer,False,280,-350,georgemason,mercer
2016,2015-11-16,TennesseeState,Ohio,False,220,-270,tennesseestate,ohio
2016,2015-11-16,OralRoberts,SouthCarolina,False,855,-1205,oralroberts,southcarolina
2016,2015-11-16,EasternKentucky,NCWilmington,False,215,-255,easternkentucky,uncwilmington
2016,2015-11-16,IUPUI,Marquette,False,795,-1095,iupui,marquette
2016,2015-11-16,MoreheadState,IllinoisState,False,475,-625,moreheadstate,illinoisstate
2016,2015-11-16,WeberState,SouthDakotaSt,False,235,-285,weberstate,southdakotastate
2016,2015-11-16,TennesseeTech,AirForce,False,330,-410,tennesseetech,airforce
2016,2015-11-16,NorthernArizona,BoiseState,False,1200,-1900,northernarizona,boisestate
2016,2015-11-16,Manhattan,SaintMarysCA,False,415,-540,manhattan,saintmarys
2016,2015-11-16,Montana,SanJoseState,False,-745,570,montana,sanjosestate
2016,2015-11-16,Belmont,ArizonaState,False,165,-190,belmont,arizonastate
2016,2015-11-16,Monmouth,USC,False,530,-680,monmouth,usc
2016,2015-11-16,KennesawSt,LSU,False,3000,-7000,kennesawstate,lsu
2016,2015-11-17,Nevada,Hawaii,False,175,-205,nevada,hawaii
